0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,label
0,0,0.078926121,-0.081518076,0.088696624,-0.183038726,0.054770758,-0.272409855,0.031944509,-0.33901534,0.049260292,-0.214721217,0.028578711,-0.29722478,0.025440095,-0.341478466,0.026825469,-0.379630577,0.001265778,-0.194607824,-0.019392511,-0.249059516,-0.003177659,-0.179629029,0.015266887,-0.122425423,-0.047557105,-0.171255351,-0.055828443,-0.204607451,-0.030784045,-0.129341159,-0.014264328,-0.075409856,-0.094740336,-0.14330433,-0.100446148,-0.18107487,-0.07665338,-0.126504293,-0.061714384,-0.082572142,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.070276671,-0.097990105,0.057109526,-0.203723089,0.012919005,-0.287088772,-0.008765582,-0.349459318,0.024075875,-0.218861828,-0.000414937,-0.287083756,-0.009986777,-0.32640408,-0.015207663,-0.360967197,-0.021189656,-0.195448662,-0.04153042,-0.249343678,-0.015135828,-0.18547468,0.012489467,-0.125610935,-0.067329475,-0.166660914,-0.075327141,-0.208583138,-0.038969022,-0.139490711,-0.012567068,-0.084018284,-0.110871887,-0.135494618,-0.112617703,-0.17404434,-0.080219034,-0.122682735,-0.059093668,-0.080288074,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.072214978,-0.101706943,0.057256786,-0.207401977,0.012205272,-0.289282923,-0.012175475,-0.351178737,0.025045125,-0.219254412,0.002005173,-0.28619787,-0.007454982,-0.324193419,-0.013204418,-0.357876818,-0.019770595,-0.195759029,-0.041745909,-0.250295429,-0.014831632,-0.18419756,0.013112693,-0.120539466,-0.066610839,-0.167362905,-0.07265382,-0.211520916,-0.035887914,-0.138580575,-0.010326045,-0.078500777,-0.112537704,-0.137342884,-0.11146084,-0.176410983,-0.080132886,-0.121321051,-0.061134244,-0.075410481,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.067944147,-0.102043358,0.052838007,-0.204248077,0.008599174,-0.286099773,-0.014630959,-0.347572174,0.022724347,-0.214093384,-0.00180036,-0.283441244,-0.013680014,-0.323863459,-0.020605027,-0.360088939,-0.020242313,-0.191838575,-0.038787192,-0.250784846,-0.017400766,-0.187586501,0.006672905,-0.125744832,-0.065073974,-0.165327141,-0.06979984,-0.214297154,-0.038299385,-0.147386261,-0.015283541,-0.089990299,-0.108502433,-0.13753061,-0.107440824,-0.179405076,-0.078277992,-0.13038831,-0.059261714,-0.088074859,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.027887925,-0.101131299,-0.010498566,-0.200675677,-0.060193826,-0.262504301,-0.092791182,-0.318076016,-0.069693672,-0.210093282,-0.08638927,-0.272420381,-0.087949241,-0.314083357,-0.085193355,-0.353455069,-0.108110031,-0.185818947,-0.09192567,-0.239908591,-0.040080137,-0.183811801,-0.003892824,-0.135075582,-0.142302347,-0.15499075,-0.099224183,-0.20501642,-0.041620255,-0.134899418,-0.012817155,-0.076603379,-0.17549309,-0.12250318,-0.123943669,-0.157589731,-0.072417303,-0.106211266,-0.051268796,-0.062544663,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.032640046,-0.105005798,-0.056363086,-0.214289279,-0.046690592,-0.307474782,-0.030967082,-0.383876553,-0.176697445,-0.179861093,-0.099702322,-0.290372407,-0.06160705,-0.261199925,-0.063203663,-0.221090174,-0.139884155,-0.158674665,-0.011621069,-0.258518893,0.009991829,-0.209179174,-0.015548735,-0.166128502,-0.079924619,-0.138539807,0.043826591,-0.218509925,0.049854026,-0.176325983,0.019050078,-0.143967485,-0.015714041,-0.122642106,0.073116548,-0.180173519,0.07728768,-0.145790792,0.052720922,-0.120906715,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.021872918,-0.108454805,-0.035014585,-0.218366302,-0.017988603,-0.309548595,0.002178232,-0.385316818,-0.160359666,-0.193095608,-0.074042406,-0.295761115,-0.038686329,-0.264641936,-0.042526154,-0.226968494,-0.123470377,-0.16836633,0.008370538,-0.258865626,0.025216463,-0.207728957,-0.003473363,-0.168163433,-0.065146786,-0.144531038,0.059464712,-0.217079295,0.061632406,-0.173076841,0.029088922,-0.142692396,-0.002479485,-0.125459696,0.086337738,-0.177644068,0.086569831,-0.141510563,0.060827327,-0.118045938,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.018133993,-0.110949506,-0.03423826,-0.220206097,-0.018785654,-0.310060554,-0.003176974,-0.384011709,-0.169340368,-0.189634592,-0.083940789,-0.29537237,-0.048026761,-0.265146968,-0.050710624,-0.227216869,-0.137041319,-0.162819296,-0.001082838,-0.257454303,0.01793647,-0.205948662,-0.011243912,-0.167009689,-0.081413723,-0.138615557,0.04704791,-0.218517909,0.051643553,-0.17447033,0.019148735,-0.143764552,-0.020126377,-0.120569258,0.071788298,-0.180619607,0.073483523,-0.144708975,0.047185251,-0.120135287,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.016953406,-0.117582163,-0.030718583,-0.231044859,-0.015830004,-0.319615353,0.005617563,-0.389897364,-0.175476551,-0.199321501,-0.081138131,-0.29849693,-0.044247795,-0.264359677,-0.049243266,-0.226876713,-0.150016788,-0.159998356,-0.004937103,-0.259105988,0.015483455,-0.209205697,-0.013928197,-0.172733384,-0.095985415,-0.12390011,0.043748647,-0.211498384,0.04760636,-0.168859091,0.012459577,-0.13823921,-0.032955686,-0.094101087,0.068875774,-0.1624765,0.06798978,-0.128993569,0.037076415,-0.104313232,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.050014592,-0.087823526,-0.062387338,-0.209572978,-0.028224803,-0.31360814,0.007327872,-0.388643168,-0.163966374,-0.175010926,-0.085579633,-0.287336746,-0.052894501,-0.258255398,-0.054043279,-0.220893941,-0.111672469,-0.145109497,0.006171726,-0.262391487,0.017188845,-0.214264756,-0.010811484,-0.173687412,-0.043641313,-0.118708315,0.066337861,-0.227434334,0.061426751,-0.186138445,0.028554106,-0.15134783,0.02443929,-0.099486767,0.103032303,-0.187296981,0.097665155,-0.153389464,0.072558776,-0.124210544,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.037449175,-0.095470442,-0.040763838,-0.21094443,-0.003560558,-0.307835471,0.033173037,-0.382323815,-0.141587699,-0.189311142,-0.051638284,-0.296431863,-0.025023114,-0.258762018,-0.033710404,-0.220422148,-0.092156227,-0.158173366,0.024710788,-0.264411333,0.030501902,-0.215016252,0.000208343,-0.179181087,-0.029097027,-0.130711258,0.076681418,-0.226118598,0.071264019,-0.184812428,0.039213232,-0.154787964,0.034530573,-0.109779306,0.105478017,-0.185222253,0.099305523,-0.153391411,0.075866305,-0.12940754,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.039454671,-0.099586359,-0.039216255,-0.213968632,0.002596255,-0.308596555,0.044689962,-0.383278771,-0.135272338,-0.191501483,-0.045091125,-0.292619573,-0.018997656,-0.257358744,-0.029289144,-0.222002042,-0.083862425,-0.158342952,0.03057391,-0.263550165,0.036503068,-0.215303567,0.004845781,-0.179875603,-0.021177388,-0.129053295,0.083328994,-0.223277185,0.078192988,-0.183465762,0.044551771,-0.154340115,0.040186529,-0.106902354,0.11216555,-0.182852779,0.104915754,-0.151895715,0.079461286,-0.127283339,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.018453157,-0.137132205,-0.034936204,-0.24079406,-0.01656206,-0.318159486,0.003365486,-0.401163484,-0.181017152,-0.210378856,-0.09710732,-0.309329111,-0.052444056,-0.276748075,-0.054205112,-0.238243667,-0.151882108,-0.154875691,-0.016937947,-0.253787475,0.015692652,-0.198531502,-0.019017374,-0.162462429,-0.097267635,-0.108203663,0.035367663,-0.195668459,0.04803604,-0.154536919,0.007646548,-0.12276861,-0.039049176,-0.074731432,0.057722822,-0.143983159,0.064009957,-0.116349735,0.030971997,-0.089839654,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.024256437,-0.133464373,-0.012488286,-0.239208633,-0.049579067,-0.312879784,-0.071887408,-0.391280198,-0.153530841,-0.234766908,-0.07174498,-0.293327746,-0.015797128,-0.242915352,0.004294825,-0.203721811,-0.170505029,-0.200488589,-0.049990887,-0.251957709,0.003802685,-0.178883312,0.006557417,-0.134686501,-0.169085031,-0.160824188,-0.042486713,-0.203298809,-0.004089987,-0.138336866,-0.010030937,-0.097678979,-0.153613799,-0.121825496,-0.055122976,-0.153100162,-0.019648407,-0.107063274,-0.024848016,-0.075719165,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.03516685,-0.088423437,0.018296865,-0.197650253,-0.018968589,-0.272484194,-0.040920481,-0.336536975,-0.045606649,-0.250247716,-0.039911927,-0.295753821,-0.035277223,-0.327534445,-0.025421135,-0.352647543,-0.094035997,-0.23963514,-0.037366446,-0.226053067,-0.001117795,-0.149808206,0.018508859,-0.095398798,-0.135330158,-0.208856585,-0.063922657,-0.181520994,-0.030220896,-0.108523055,-0.012727433,-0.057600881,-0.169607807,-0.166255136,-0.10092249,-0.149296282,-0.065933426,-0.097312877,-0.051294907,-0.059872161,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.050294632,-0.091053306,0.046863334,-0.201975702,0.015558217,-0.273159031,-0.008737277,-0.335930196,-0.0052193,-0.25230182,0.000223975,-0.299222802,-0.002621805,-0.332891246,-0.002447572,-0.3614172,-0.055991132,-0.240426173,-0.026564515,-0.225447285,0.004622276,-0.141751689,0.016857314,-0.092575998,-0.102300045,-0.21091192,-0.063190163,-0.187969228,-0.025245451,-0.111713869,-0.008585032,-0.063894926,-0.142488271,-0.174904464,-0.105863247,-0.158976678,-0.071649381,-0.102502378,-0.057912486,-0.066163833,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.054026738,-0.091691002,0.053452441,-0.204402097,0.024999564,-0.279629228,0.002767643,-0.347936752,-0.012165461,-0.262587063,0.005385571,-0.302936129,0.015420803,-0.317183986,0.025293865,-0.327669495,-0.063267701,-0.249345745,-0.023495933,-0.228297212,0.0083872,-0.140345055,0.023979374,-0.08386188,-0.110237462,-0.218984887,-0.058531681,-0.187619981,-0.022619166,-0.107475228,-0.004150248,-0.055577233,-0.150747798,-0.180351197,-0.104333282,-0.161675684,-0.068384039,-0.103164858,-0.050842526,-0.064000914,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.02297085,-0.137392666,-0.00416357,-0.235418546,-0.028804054,-0.304013389,-0.034088179,-0.376551852,-0.170307707,-0.25004497,-0.086916191,-0.319294537,-0.041551231,-0.267868363,-0.037385926,-0.225913697,-0.18780517,-0.200377559,-0.046992504,-0.254202295,0.006306014,-0.182024205,-0.000966167,-0.138931805,-0.175999415,-0.146701264,-0.030576196,-0.181675468,0.006074845,-0.123808254,-0.008276568,-0.089639288,-0.146771443,-0.095339495,-0.039667731,-0.121098698,-0.007805693,-0.082851737,-0.019358836,-0.056589033,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.012633545,-0.135691179,-0.018296694,-0.227663619,-0.039186149,-0.296102749,-0.049332433,-0.370350373,-0.180211963,-0.227577693,-0.120893717,-0.309372354,-0.07841137,-0.277635661,-0.070724855,-0.240706368,-0.188935741,-0.180913179,-0.054482303,-0.250827613,-0.002422287,-0.186531582,-0.015577458,-0.142522033,-0.16575166,-0.134748332,-0.026444574,-0.187402529,0.010937476,-0.137362511,-0.007056615,-0.105383932,-0.12606179,-0.09311907,-0.019891788,-0.133305052,0.011534606,-0.0997864,-0.002211099,-0.074898895,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.025099989,-0.142532015,-0.043283719,-0.241306997,-0.024241323,-0.31341441,-0.006552877,-0.394104111,-0.189175461,-0.203304971,-0.112015233,-0.309667209,-0.064254639,-0.278934093,-0.064399762,-0.239551638,-0.154347483,-0.147291834,-0.026964092,-0.255605087,0.008771058,-0.200680308,-0.022909602,-0.15974485,-0.094854194,-0.100354627,0.030477456,-0.196875112,0.046143308,-0.156945677,0.010732263,-0.120903774,-0.033457554,-0.067952203,0.057232917,-0.144357512,0.065541431,-0.118960087,0.036830712,-0.088712709,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.004469107,-0.146671061,-0.022066122,-0.246224472,-0.010920881,-0.316696965,0.001700622,-0.396550072,-0.181055336,-0.216204214,-0.107511299,-0.312382158,-0.059331518,-0.279415524,-0.057908091,-0.240825097,-0.157302197,-0.156443462,-0.02764482,-0.250046433,0.015350863,-0.195045118,-0.016624436,-0.159117047,-0.107100085,-0.107504184,0.023354753,-0.191294309,0.044632364,-0.151609681,0.007487666,-0.120463983,-0.053196214,-0.073849556,0.044003765,-0.137885841,0.05761533,-0.109831058,0.026871246,-0.081521577,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.031105291,-0.086830017,0.004067003,-0.188298751,-0.046144592,-0.254649959,-0.072539834,-0.312614691,-0.065298175,-0.248063049,-0.077825375,-0.28767328,-0.080541003,-0.308194205,-0.071872128,-0.319082866,-0.119269812,-0.228371046,-0.091895593,-0.238125129,-0.067357217,-0.213797975,-0.045016253,-0.191374208,-0.158750915,-0.187443306,-0.084710676,-0.162555619,-0.036521859,-0.108944547,-0.007722336,-0.069563898,-0.186196513,-0.135623324,-0.105982337,-0.115410456,-0.059147037,-0.075983654,-0.03726283,-0.047481918,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.060139904,-0.064629188,0.082073235,-0.181827265,0.062385101,-0.270718687,0.040366367,-0.346360183,0.053866909,-0.252499223,0.03943148,-0.337380515,0.048792887,-0.287081296,0.06420553,-0.231992705,-0.000141768,-0.241068576,-0.013857507,-0.264234718,-0.001306586,-0.158781471,0.009288809,-0.102849106,-0.050224605,-0.222050247,-0.052446094,-0.224641339,-0.031557914,-0.131799271,-0.016941391,-0.08715863,-0.095118067,-0.201690605,-0.097484002,-0.197686238,-0.07398099,-0.13009572,-0.057173169,-0.097891426,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.05775404,-0.057193393,0.079030735,-0.166436182,0.053729441,-0.255558338,0.035729413,-0.332782549,0.075654881,-0.249383316,0.064351823,-0.339147245,0.072471726,-0.278190998,0.082671317,-0.214795663,0.017455057,-0.242985051,0.002318824,-0.27700896,0.011175335,-0.173771979,0.018436397,-0.12236445,-0.034107814,-0.228236089,-0.041857304,-0.230132744,-0.022972021,-0.139192388,-0.010278994,-0.100645888,-0.077822724,-0.212100656,-0.087522589,-0.204368537,-0.064723004,-0.136426235,-0.046428466,-0.106228358,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.043477076,-0.087000566,0.028354575,-0.198221302,-0.01124485,-0.272020016,-0.025576173,-0.338165713,-0.050048397,-0.261031255,-0.047915423,-0.300510129,-0.043142219,-0.33244557,-0.029297561,-0.358222192,-0.10375673,-0.245523438,-0.037853932,-0.217123688,0.007659241,-0.141683617,0.033291595,-0.09232033,-0.144006827,-0.208423216,-0.061255104,-0.166942162,-0.02138412,-0.100210242,-0.001580509,-0.0589117,-0.174118631,-0.160375816,-0.099139816,-0.130162677,-0.058445108,-0.082571679,-0.039038132,-0.052725786,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.031572982,-0.129254764,0.007131164,-0.226012432,-0.019987086,-0.295917883,-0.032038181,-0.367241375,-0.156030441,-0.243969593,-0.083291931,-0.319995438,-0.046358136,-0.285110392,-0.04365703,-0.251989658,-0.174043652,-0.204054799,-0.030527716,-0.255232159,0.014933884,-0.180536773,0.001375708,-0.134039271,-0.162053403,-0.158282944,-0.015168326,-0.189470266,0.018632531,-0.129713654,0.001296543,-0.096902318,-0.131693205,-0.112231912,-0.020566219,-0.134616796,0.010153386,-0.094587427,-0.002633686,-0.070160031,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.049576416,-0.12957978,0.038003665,-0.22693525,0.018503558,-0.295687167,0.017938601,-0.369233278,-0.096132475,-0.270573691,-0.039383667,-0.330361283,-0.01419595,-0.296546335,-0.009567627,-0.265194022,-0.127220605,-0.232108854,-0.0067947,-0.254256068,0.038365944,-0.170504965,0.030999546,-0.12394432,-0.133900624,-0.183204815,-0.005759384,-0.184762336,0.027324557,-0.119553305,0.014272255,-0.084166017,-0.126028764,-0.133226494,-0.024854807,-0.131840329,0.009007425,-0.084629862,0.001383247,-0.056478916,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.06375367,-0.082598201,0.072459825,-0.192307281,0.052795627,-0.270766744,0.052883785,-0.338608626,0.007089864,-0.262236964,0.031818089,-0.291294251,0.050555564,-0.31070016,0.069160053,-0.325961593,-0.040895082,-0.258009029,0.005896032,-0.231531252,0.026445663,-0.147639348,0.036523232,-0.086193998,-0.086270883,-0.234179254,-0.027159865,-0.198135027,-0.005752639,-0.120120861,0.00479702,-0.064698819,-0.126672288,-0.198851083,-0.07026787,-0.176399342,-0.043018969,-0.11906895,-0.029963842,-0.076543997,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.050759889,-0.055063938,0.083453284,-0.155277028,0.068187524,-0.242254096,0.054623788,-0.321686288,0.138371121,-0.210852312,0.132657937,-0.300023646,0.115106861,-0.265334196,0.105954451,-0.21909155,0.079097893,-0.207967769,0.061911277,-0.282468626,0.043159916,-0.212971174,0.044618227,-0.170799904,0.021351353,-0.200823482,-0.000741383,-0.236570743,-0.005763549,-0.159994313,0.003050495,-0.119140823,-0.028734631,-0.19321602,-0.04744532,-0.218301032,-0.040605429,-0.159188301,-0.025673202,-0.124917703,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.059428917,-0.056751548,0.090370829,-0.158976519,0.074282574,-0.249343534,0.063042603,-0.33159641,0.109957725,-0.229225545,0.10474153,-0.31996585,0.095959312,-0.270688248,0.092945367,-0.218481694,0.054400791,-0.22075644,0.033536116,-0.274973369,0.026511286,-0.1853452,0.03340963,-0.143635465,0.004943583,-0.209512761,-0.012512768,-0.239439667,-0.007872825,-0.156334247,0.00270258,-0.119273597,-0.035611723,-0.200041984,-0.055993994,-0.220295276,-0.045528229,-0.157068688,-0.031273444,-0.1237033,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.050327856,-0.089720074,0.042020349,-0.19664161,0.013267643,-0.272333201,-0.001527326,-0.338659654,-0.040203896,-0.253404526,-0.020408617,-0.299313941,-0.005294986,-0.32244227,0.011719466,-0.337540451,-0.084262207,-0.243076654,-0.014522511,-0.23620111,0.019656344,-0.162267654,0.033586182,-0.112490391,-0.120259526,-0.21597256,-0.035080328,-0.194624949,-0.007088658,-0.119993956,0.001250419,-0.071057025,-0.148608343,-0.177449358,-0.070690375,-0.162147014,-0.039957355,-0.106709893,-0.032193182,-0.069005011,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,0.013072921,-0.12189298,-0.005735529,-0.225345174,-0.012685026,-0.305418369,-0.012463459,-0.3768968,-0.170643071,-0.212984002,-0.074173961,-0.303334862,-0.036413039,-0.263768215,-0.043782209,-0.226787115,-0.160442652,-0.175827151,-0.013432259,-0.260250062,0.010102496,-0.205491623,-0.019647025,-0.172350365,-0.120617622,-0.141123912,0.027275874,-0.213421568,0.038686625,-0.164892549,0.00625431,-0.137104745,-0.066414529,-0.112222317,0.043273121,-0.165684163,0.049511873,-0.128807632,0.021469738,-0.105671063,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
0,0,-0.052046265,-0.082327035,-0.06730389,-0.191406959,-0.042610325,-0.290028721,-0.012240132,-0.363435122,-0.141216264,-0.17154451,-0.075523989,-0.286907294,-0.049661787,-0.256538818,-0.055775563,-0.223091671,-0.080369784,-0.15388795,0.002368644,-0.267769746,0.009719301,-0.224007064,-0.011864071,-0.188835655,-0.012638806,-0.141120265,0.058775919,-0.235710509,0.056754325,-0.196778765,0.035408032,-0.166239415,0.051555948,-0.134856926,0.09241161,-0.206214093,0.090019242,-0.169555816,0.078433299,-0.140986024,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3
